PartType	RefDes	PartDecal	Pins	Layer	Orient.	X	Y	SMD	Glued
CAPACITOR_LST	CX419	CAP1005L	2	Bottom	0	2490	10390	Yes	No
CAPACITOR_LST	CX420	CAP1005L	2	Bottom	0	2490	11390	Yes	No
CAPACITOR_LST	CX421	CAP1005L	2	Bottom	180	9510	11860	Yes	No
CAPACITOR_LST	CX422	CAP1005L	2	Bottom	180	9510	10860	Yes	No
CAPACITOR_LST	CX423	CAP1005L	2	Bottom	180	9510	9860	Yes	No
CAPACITOR_LST	CX424	CAP1005L	2	Bottom	180	9510	8860	Yes	No
CAPACITOR_LST	CX425	CAP1005L	2	Bottom	180	9510	7860	Yes	No
CAPACITOR_LST	CX426	CAP1005L	2	Bottom	180	9510	6860	Yes	No
CAPACITOR_LST	CX427	CAP1005L	2	Bottom	180	9510	5860	Yes	No
CAPACITOR_LST	CX428	CAP1005L	2	Bottom	180	9510	4860	Yes	No
CAPACITOR_LST	CX429	CAP1005L	2	Bottom	180	9510	3860	Yes	No
CAPACITOR_LST	CX430	CAP1005L	2	Bottom	180	9510	2860	Yes	No
CAPACITOR_LST	CX431	CAP1005L	2	Bottom	180	9510	1860	Yes	No
CAPACITOR_LST	CX432	CAP1005L	2	Bottom	180	9510	860	Yes	No
CAPACITOR_LST	CX433	CAP1005L	2	Bottom	90	6675	10540	Yes	No
CAPACITOR_LST	CX434	CAP1005L	2	Bottom	0	6410	10445	Yes	No
CAPACITOR_LST	CX435	CAP1005L	2	Bottom	180	6290	10795	Yes	No
CAPACITOR_LST	CX436	CAP1005L	2	Bottom	90	6160	10205	Yes	No
CAPACITOR_LST	CX437	CAP1005L	2	Top	90	6200	10660	Yes	No
CAPACITOR_LST	CX438	CAP1005L	2	Top	180	6180	10610	Yes	No
CAPACITOR_LST	CX439	CAP1608L	2	Bottom	90	6265	10645	Yes	No
CAPACITOR_LST	CX440	CAP1608L	2	Bottom	180	6580	10795	Yes	No
CAPACITOR_LST	CX441	CAP0603L	2	Bottom	180	6098	7298	Yes	No
CAPACITOR_LST	CX442	CAP1005L	2	Bottom	0	5720	7645	Yes	No
CAPACITOR_LST	CX443	CAP1005L	2	Bottom	90	5239	7450	Yes	No
CAPACITOR_LST	CX444	CAP1005L	2	Bottom	180	5284	7286	Yes	No
CAPPOL_SMT	CX445	CAPT7343HL	2	Top	0	5120	9930	Yes	No
CAPACITOR_LST	CX446	CAP1005L	2	Bottom	0	5525	7420	Yes	No
CAPACITOR_LST	CX447	CAP1005L	2	Bottom	90	6180	7360	Yes	No
CAPACITOR_LST	CX448	CAP1005L	2	Top	180	5320	7575	Yes	No
CAPACITOR_LST	CX449	CAP1005L	2	Bottom	270	5440	7775	Yes	No
CAPACITOR_LST	CX450	CAP1005L	2	Bottom	180	6236	7232	Yes	No
CAPACITOR_LST	CX451	CAP1005L	2	Top	270	5505	7775	Yes	No
CAPACITOR_LST	CX452	CAP1005L	2	Bottom	0	5590	7375	Yes	No
CAPACITOR_LST	CX453	CAP1005L	2	Bottom	180	5550	7295	Yes	No
CAPACITOR_LST	CX454	CAP1005L	2	Top	270	5570	7775	Yes	No
CAPACITOR_LST	CX455	CAP1005L	2	Bottom	180	5684	7318	Yes	No
CAPACITOR_LST	CX456	CAP1005L	2	Top	180	5320	7625	Yes	No
CAPACITOR_LST	CX457	CAP1005L	2	Top	270	5635	7775	Yes	No
CAPACITOR_LST	CX458	CAP0603L	2	Bottom	0	6176	7256	Yes	No
CAPACITOR_LST	CX459	CAP0603L	2	Bottom	180	5940	7304	Yes	No
CAPACITOR_LST	CX460	CAP0603L	2	Bottom	90	5940	7260	Yes	No
CAPACITOR_LST	CX461	CAP0603L	2	Bottom	270	6135	7300	Yes	No
CAPACITOR_LST	CX462	CAP0603L	2	Bottom	270	6218	7300	Yes	No
CAPACITOR_LST	CX463	CAP0603L	2	Bottom	0	6020	7258	Yes	No
CAPACITOR_LST	CX464	CAP0603L	2	Bottom	270	5900	7260	Yes	No
CAPACITOR_LST	CX465	CAP0603L	2	Bottom	270	6020	7300	Yes	No
CAPACITOR_LST	CX466	CAP0603L	2	Bottom	90	6178	7300	Yes	No
CAPACITOR_LST	CX467	CAP0603L	2	Bottom	0	6100	7256	Yes	No
CAPACITOR_LST	CX468	CAP0603L	2	Bottom	0	5820	7338	Yes	No
CAPACITOR_LST	CX469	CAP0603L	2	Bottom	270	5822	7258	Yes	No
CAPACITOR_LST	CX470	CAP0603L	2	Bottom	90	5784	7258	Yes	No
CAPACITOR_LST	CX471	CAP0603L	2	Bottom	270	6060	7300	Yes	No
CAPACITOR_LST	CX472	CAP3216L	2	Top	0	5190	9770	Yes	No
CAPACITOR_LST	CX473	CAP0603L	2	Bottom	180	6100	7338	Yes	No
CAPACITOR_LST	CX474	CAP0603L	2	Bottom	90	5862	7340	Yes	No
CAPACITOR_LST	CX475	CAP0603L	2	Bottom	90	5862	7258	Yes	No
CAPACITOR_LST	CX476	CAP2012L	2	Top	0	7440	10200	Yes	No
CAPACITOR_LST	CX477	CAP1005L	2	Top	180	5720	7800	Yes	No
CAPACITOR_LST	CX478	CAP1005L	2	Top	180	5720	7850	Yes	No
CAPACITOR_LST	CX479	CAP1005L	2	Bottom	0	5724	7500	Yes	No
CAPACITOR_LST	CX480	CAP1005L	2	Bottom	0	5720	7697	Yes	No
CAPACITOR_LST	CX481	CAP0603L	2	Bottom	270	5980	7378	Yes	No
CAPACITOR_LST	CX482	CAP0603L	2	Bottom	90	5901	7378	Yes	No
CAPACITOR_LST	CX483	CAP0603L	2	Bottom	270	6138	7380	Yes	No
CAPACITOR_LST	CX484	CAP0603L	2	Bottom	90	6097	7380	Yes	No
CAPACITOR_LST	CX485	CAP0603L	2	Bottom	270	6021	7379	Yes	No
CAPACITOR_LST	CX486	CAP0603L	2	Bottom	90	5940	7378	Yes	No
CAPACITOR_LST	CX487	CAP0603L	2	Bottom	270	5823	7378	Yes	No
CAPACITOR_LST	CX488	CAP2012L	2	Top	270	5415	6030	Yes	No
CAPACITOR_LST	CX489	CAP1005L	2	Bottom	180	6980	6860	Yes	No
CAPACITOR_LST	CX490	CAP1005L	2	Top	180	5415	6760	Yes	No
CAPACITOR_LST	CX491	CAP1005L	2	Top	270	5385	7600	Yes	No
CAPACITOR_LST	CX492	CAP0603L	2	Bottom	180	6336	7458	Yes	No
CAPACITOR_LST	CX493	CAP0603L	2	Bottom	270	6412	7494	Yes	No
CAPACITOR_LST	CX494	CAP0603L	2	Bottom	0	5704	7218	Yes	No
CAPACITOR_LST	CX495	CAP0603L	2	Bottom	180	6544	6908	Yes	No
CAPACITOR_LST	CX496	CAP1005L	2	Bottom	90	6314	7358	Yes	No
CAPACITOR_LST	CX497	CAP0603L	2	Bottom	0	6375	7376	Yes	No
CAPACITOR_LST	CX498	CAP0603L	2	Bottom	180	6415	7337	Yes	No
CAPACITOR_LST	CX499	CAP1005L	2	Bottom	180	6490	7340	Yes	No
CAPACITOR_LST	CX500	CAP0603L	2	Bottom	90	6415	7180	Yes	No
CAPACITOR_LST	CX501	CAP0603L	2	Bottom	180	6455	7260	Yes	No
CAPACITOR_LST	CX502	CAP1005L	2	Bottom	180	5665	7545	Yes	No
CAPACITOR_LST	CX503	CAP1005L	2	Top	90	6510	7831	Yes	No
CAPACITOR_LST	CX504	CAP0603L	2	Bottom	270	6530	6710	Yes	No
CAPACITOR_LST	CX505	CAP0603L	2	Bottom	90	6218	7532	Yes	No
CAPACITOR_LST	CX506	CAP0603L	2	Bottom	270	5903	6929	Yes	No
CAPACITOR_LST	CX507	CAP0603L	2	Bottom	270	6020	7144	Yes	No
CAPACITOR_LST	CX508	CAP1005L	2	Bottom	90	6570	7830	Yes	No
CAPACITOR_LST	CX509	CAP1005L	2	Top	180	5415	6815	Yes	No
CAPACITOR_LST	CX510	CAP0603L	2	Bottom	0	6502	6846	Yes	No
CAPACITOR_LST	CX511	CAP0603L	2	Bottom	90	6258	6714	Yes	No
CAPACITOR_LST	CX512	CAP0603L	2	Bottom	180	5630	7259	Yes	No
CAPACITOR_LST	CX513	CAP0603L	2	Bottom	0	6510	7755	Yes	No
CAPACITOR_LST	CX514	CAP1005L	2	Bottom	90	6375	6540	Yes	No
CAPACITOR_LST	CX515	CAP1005L	2	Top	270	5630	7875	Yes	No
CAPACITOR_LST	CX516	CAP0603L	2	Bottom	180	5686	7122	Yes	No
CAPACITOR_LST	CX517	CAP0603L	2	Bottom	90	6298	6714	Yes	No
CAPACITOR_LST	CX518	CAP0603L	2	Bottom	180	5693	6964	Yes	No
CAPACITOR_LST	CX519	CAP0603L	2	Bottom	270	5822	7577	Yes	No
CAPACITOR_LST	CX520	CAP1005L	2	Bottom	270	5570	7875	Yes	No
CAPACITOR_LST	CX521	CAP1005L	2	Top	180	6620	6910	Yes	No
CAPACITOR_LST	CX522	CAP0603L	2	Bottom	270	5746	7300	Yes	No
CAPACITOR_LST	CX523	CAP0603L	2	Bottom	0	5801	6826	Yes	No
CAPACITOR_LST	CX524	CAP0603L	2	Bottom	180	5511.5	6788.5	Yes	No
CAPACITOR_LST	CX525	CAP0603L	2	Bottom	0	6254	7652	Yes	No
CAPACITOR_LST	CX526	CAP2012L	2	Top	270	7548	10600	Yes	No
CAPACITOR_LST	CX527	CAP1005L	2	Bottom	180	6022	7614	Yes	No
CAPACITOR_LST	CX528	CAP1005L	2	Bottom	270	5828	6767	Yes	No
CAPACITOR_LST	CX529	CAP0603L	2	Bottom	90	6252	6984	Yes	No
CAPACITOR_LST	CX530	CAP0603L	2	Bottom	90	6060	7573	Yes	No
CAPACITOR_LST	CX531	CAP0603L	2	Bottom	270	6490	7651	Yes	No
CAPACITOR_LST	CX532	CAP0603L	2	Bottom	0	6158	7456	Yes	No
CAPACITOR_LST	CX533	CAP1005L	2	Bottom	270	5587	6697	Yes	No
CAPACITOR_LST	CX534	CAP1005L	2	Bottom	180	6353	7103	Yes	No
CAPACITOR_LST	CX535	CAP0603L	2	Bottom	180	6128	7712	Yes	No
CAPACITOR_LST	CX536	CAP0603L	2	Bottom	270	6061	7415	Yes	No
CAPACITOR_LST	CX537	CAP0603L	2	Bottom	270	6137	7144	Yes	No
CAPACITOR_LST	CX538	CAP0603L	2	Bottom	0	6010	7063	Yes	No
CAPACITOR_LST	CX539	CAP1005L	2	Bottom	90	6368	7702	Yes	No
CAPACITOR_LST	CX540	CAP1005L	2	Bottom	270	6420	6703	Yes	No
CAPACITOR_LST	CX541	CAP0603L	2	Bottom	0	5979	6784	Yes	No
CAPACITOR_LST	CX542	CAP0603L	2	Bottom	0	6102	6788	Yes	No
CAPACITOR_LST	CX543	CAP0603L	2	Bottom	270	6178	7024	Yes	No
CAPACITOR_LST	CX544	CAP0603L	2	Bottom	315	6380	6820	Yes	No
CAPACITOR_LST	CX545	CAP1005L	2	Bottom	90	6554	7145	Yes	No
CAPACITOR_LST	CX546	CAP1005L	2	Bottom	90	6560	7400	Yes	No
CAPACITOR_LST	CX547	CAP1005L	2	Top	0	6680	7080	Yes	No
CAPACITOR_LST	CX548	CAP1005L	2	Bottom	270	6700	7135	Yes	No
CAPACITOR_LST	CX549	CAP1005L	2	Bottom	180	6715	7320	Yes	No
CAPACITOR_LST	CX550	CAP1005L	2	Bottom	180	6705	7500	Yes	No
CAPACITOR_LST	CX551	CAP1005L	2	Top	180	5720	7750	Yes	No
CAPACITOR_LST	CX552	CAP1005L	2	Top	90	6802	7063	Yes	No
CAPACITOR_LST	CX553	CAP1005L	2	Top	90	6757	7063	Yes	No
CAPACITOR_LST	CX554	CAP1005L	2	Top	270	720	220	Yes	No
CAPACITOR_LST	CX555	CAP1005L	2	Top	0	6240	2350	Yes	No
CAPACITOR_LST	CX556	CAP1005L	2	Top	270	5250	1230	Yes	No
CAPACITOR_LST	CX557	CAP1005L	2	Bottom	270	11190	970	Yes	No
DIODE-SMD	D1	DIOSOD-323	2	Bottom	180	2000	760	Yes	No
SMS7621	D1A	SOD882_POL	2	Top	180	1220	320	Yes	No
SMS7621	D1B	SOD882_POL	2	Top	180	1220	1320	Yes	No
SMS7621	D1C	SOD882_POL	2	Top	180	1220	2320	Yes	No
SMS7621	D1D	SOD882_POL	2	Top	180	1220	3320	Yes	No
SMS7621	D1E	SOD882_POL	2	Top	180	1220	4320	Yes	No
SMS7621	D1F	SOD882_POL	2	Top	180	1225	5320	Yes	No
SMS7621	D1G	SOD882_POL	2	Top	180	1225	6320	Yes	No
SMS7621	D1H	SOD882_POL	2	Top	180	1225	7320	Yes	No
SMS7621	D1I	SOD882_POL	2	Top	180	1225	8320	Yes	No
SMS7621	D1J	SOD882_POL	2	Top	180	1225	9320	Yes	No
SMS7621	D1K	SOD882_POL	2	Top	180	1225	10320	Yes	No
SMS7621	D1L	SOD882_POL	2	Top	180	1225	11320	Yes	No
SMS7621	D1M	SOD882_POL	2	Top	0	10775	11930	Yes	No
SMS7621	D1N	SOD882_POL	2	Top	0	10775	10930	Yes	No
SMS7621	D1O	SOD882_POL	2	Top	0	10775	9930	Yes	No
SMS7621	D1P	SOD882_POL	2	Top	0	10775	8930	Yes	No
SMS7621	D1Q	SOD882_POL	2	Top	0	10775	7930	Yes	No
SMS7621	D1R	SOD882_POL	2	Top	0	10775	6930	Yes	No
SMS7621	D1S	SOD882_POL	2	Top	0	10775	5930	Yes	No
SMS7621	D1T	SOD882_POL	2	Top	0	10775	4930	Yes	No
SMS7621	D1U	SOD882_POL	2	Top	0	10775	3930	Yes	No
SMS7621	D1V	SOD882_POL	2	Top	0	10775	2930	Yes	No
SMS7621	D1W	SOD882_POL	2	Top	0	10775	1930	Yes	No
SMS7621	D1X	SOD882_POL	2	Top	0	10775	930	Yes	No
DIODE-SMD	D2	DIOSOD-323	2	Bottom	180	2000	1760	Yes	No
DIODE-SMD	D3	DIOSOD-323	2	Bottom	180	2000	2760	Yes	No
DIODE-SMD	D4	DIOSOD-323	2	Bottom	180	2000	3760	Yes	No
DIODE-SMD	D5	DIOSOD-323	2	Bottom	180	2000	4760	Yes	No
DIODE-SMD	D6	DIOSOD-323	2	Bottom	180	2000	5760	Yes	No
DIODE-SMD	D7	DIOSOD-323	2	Bottom	180	2000	6760	Yes	No
DIODE-SMD	D8	DIOSOD-323	2	Bottom	180	2000	7760	Yes	No
DIODE-SMD	D9	DIOSOD-323	2	Bottom	180	2000	8760	Yes	No
DIODE-SMD	D10	DIOSOD-323	2	Bottom	180	2000	9760	Yes	No
DIODE-SMD	D11	DIOSOD-323	2	Bottom	180	2000	10760	Yes	No
DIODE-SMD	D12	DIOSOD-323	2	Bottom	180	2000	11760	Yes	No
DIODE-SMD	D13	DIOSOD-323	2	Bottom	0	10000	11490	Yes	No
DIODE-SMD	D14	DIOSOD-323	2	Bottom	0	10000	10490	Yes	No
DIODE-SMD	D15	DIOSOD-323	2	Bottom	0	10000	9490	Yes	No
DIODE-SMD	D16	DIOSOD-323	2	Bottom	0	10000	8490	Yes	No
DIODE-SMD	D17	DIOSOD-323	2	Bottom	0	10000	7490	Yes	No
DIODE-SMD	D18	DIOSOD-323	2	Bottom	0	10000	6490	Yes	No
DIODE-SMD	D19	DIOSOD-323	2	Bottom	0	10000	5490	Yes	No
DIODE-SMD	D20	DIOSOD-323	2	Bottom	0	10000	4490	Yes	No
DIODE-SMD	D21	DIOSOD-323	2	Bottom	0	10000	3490	Yes	No
DIODE-SMD	D22	DIOSOD-323	2	Bottom	0	10000	2490	Yes	No
DIODE-SMD	D23	DIOSOD-323	2	Bottom	0	10000	1490	Yes	No
DIODE-SMD	D24	DIOSOD-323	2	Bottom	0	10000	490	Yes	No
DT1446	D25	DT1446	6	Top	180	5300	12090	Yes	No
DT1446	D26	DT1446	6	Top	0	6147	12070	Yes	No
DIODE-SMD	D27	DIOSOD-323	2	Top	180	6770	9980	Yes	No
DT1446	D28	DT1446	6	Bottom	90	3510	11785	Yes	No
DT1446	D29	DT1446	6	Bottom	270	11310	7970	Yes	No
DIODE-SMD	D30	DIOSOD-323	2	Bottom	0	1860	625	Yes	No
DIODE-SMD	D31	DIOSOD-323	2	Bottom	0	1860	1625	Yes	No
DIODE-SMD	D32	DIOSOD-323	2	Bottom	0	1860	2625	Yes	No
DIODE-SMD	D33	DIOSOD-323	2	Bottom	0	1860	3625	Yes	No
DIODE-SMD	D34	DIOSOD-323	2	Bottom	0	1860	4625	Yes	No
DIODE-SMD	D35	DIOSOD-323	2	Bottom	0	1860	5625	Yes	No
DIODE-SMD	D36	DIOSOD-323	2	Bottom	0	1860	6625	Yes	No
DIODE-SMD	D37	DIOSOD-323	2	Bottom	0	1860	7625	Yes	No
DIODE-SMD	D38	DIOSOD-323	2	Bottom	0	1860	8625	Yes	No
DIODE-SMD	D39	DIOSOD-323	2	Bottom	0	1860	9625	Yes	No
DIODE-SMD	D40	DIOSOD-323	2	Bottom	0	1860	10625	Yes	No
DIODE-SMD	D41	DIOSOD-323	2	Bottom	0	1860	11625	Yes	No
DIODE-SMD	D42	DIOSOD-323	2	Bottom	180	10140	11625	Yes	No
DIODE-SMD	D43	DIOSOD-323	2	Bottom	180	10140	10625	Yes	No
DIODE-SMD	D44	DIOSOD-323	2	Bottom	180	10140	9625	Yes	No
DIODE-SMD	D45	DIOSOD-323	2	Bottom	180	10140	8625	Yes	No
DIODE-SMD	D46	DIOSOD-323	2	Bottom	180	10140	7625	Yes	No
DIODE-SMD	D47	DIOSOD-323	2	Bottom	180	10140	6625	Yes	No
DIODE-SMD	D48	DIOSOD-323	2	Bottom	180	10140	5625	Yes	No
DIODE-SMD	D49	DIOSOD-323	2	Bottom	180	10140	4625	Yes	No
DIODE-SMD	D50	DIOSOD-323	2	Bottom	180	10140	3625	Yes	No
DIODE-SMD	D51	DIOSOD-323	2	Bottom	180	10140	2625	Yes	No
DIODE-SMD	D52	DIOSOD-323	2	Bottom	180	10140	1625	Yes	No
DIODE-SMD	D53	DIOSOD-323	2	Bottom	180	10140	625	Yes	No
LP_FILT_8TERM	F1	JOHANSON-LP15	8	Top	90	6270	1475	Yes	No
TDK_DEA16	F1A	TDK_DEA16	4	Top	0	1785	770	Yes	No
TDK_DEA16	F1B	TDK_DEA16	4	Top	0	1785	1770	Yes	No
TDK_DEA16	F1C	TDK_DEA16	4	Top	0	1785	2770	Yes	No
TDK_DEA16	F1D	TDK_DEA16	4	Top	0	1785	3770	Yes	No
TDK_DEA16	F1E	TDK_DEA16	4	Top	0	1785	4770	Yes	No
TDK_DEA16	F1F	TDK_DEA16	4	Top	0	1785	5770	Yes	No
TDK_DEA16	F1G	TDK_DEA16	4	Top	0	1785	6770	Yes	No
TDK_DEA16	F1H	TDK_DEA16	4	Top	0	1785	7770	Yes	No
TDK_DEA16	F1I	TDK_DEA16	4	Top	0	1785	8770	Yes	No
TDK_DEA16	F1J	TDK_DEA16	4	Top	0	1785	9770	Yes	No
TDK_DEA16	F1K	TDK_DEA16	4	Top	0	1785	10770	Yes	No
TDK_DEA16	F1L	TDK_DEA16	4	Top	0	1785	11770	Yes	No
TDK_DEA16	F1M	TDK_DEA16	4	Top	180	10215	11480	Yes	No
TDK_DEA16	F1N	TDK_DEA16	4	Top	180	10215	10480	Yes	No
TDK_DEA16	F1O	TDK_DEA16	4	Top	180	10215	9480	Yes	No
TDK_DEA16	F1P	TDK_DEA16	4	Top	180	10215	8480	Yes	No
TDK_DEA16	F1Q	TDK_DEA16	4	Top	180	10215	7480	Yes	No
TDK_DEA16	F1R	TDK_DEA16	4	Top	180	10215	6480	Yes	No
TDK_DEA16	F1S	TDK_DEA16	4	Top	180	10215	5480	Yes	No
TDK_DEA16	F1T	TDK_DEA16	4	Top	180	10215	4480	Yes	No
TDK_DEA16	F1U	TDK_DEA16	4	Top	180	10215	3480	Yes	No
TDK_DEA16	F1V	TDK_DEA16	4	Top	180	10215	2480	Yes	No
TDK_DEA16	F1W	TDK_DEA16	4	Top	180	10215	1480	Yes	No
TDK_DEA16	F1X	TDK_DEA16	4	Top	180	10215	480	Yes	No
CON-SIP-1P	J1	SIP-1P	1	Top	0	6690	11740	No	No
MCX_CONN	J1A	MCX_VERT	5	Top	0	500	780	No	No
MCX_CONN	J1B	MCX_VERT	5	Top	0	500	1780	No	No
MCX_CONN	J1C	MCX_VERT	5	Top	0	500	2780	No	No
MCX_CONN	J1D	MCX_VERT	5	Top	0	500	3780	No	No
MCX_CONN	J1E	MCX_VERT	5	Top	0	500	4780	No	No
MCX_CONN	J1F	MCX_VERT	5	Top	0	500	5780	No	No
MCX_CONN	J1G	MCX_VERT	5	Top	0	500	6780	No	No
MCX_CONN	J1H	MCX_VERT	5	Top	0	500	7780	No	No
MCX_CONN	J1I	MCX_VERT	5	Top	0	500	8780	No	No
MCX_CONN	J1J	MCX_VERT	5	Top	0	500	9780	No	No
MCX_CONN	J1K	MCX_VERT	5	Top	0	500	10780	No	No
MCX_CONN	J1L	MCX_VERT	5	Top	0	500	11780	No	No
MCX_CONN	J1M	MCX_VERT	5	Top	180	11500	11470	No	No
MCX_CONN	J1N	MCX_VERT	5	Top	180	11500	10470	No	No
MCX_CONN	J1O	MCX_VERT	5	Top	180	11500	9470	No	No
MCX_CONN	J1P	MCX_VERT	5	Top	180	11500	8470	No	No
MCX_CONN	J1Q	MCX_VERT	5	Top	180	11500	7470	No	No
MCX_CONN	J1R	MCX_VERT	5	Top	180	11500	6470	No	No
MCX_CONN	J1S	MCX_VERT	5	Top	180	11500	5470	No	No
MCX_CONN	J1T	MCX_VERT	5	Top	180	11500	4470	No	No
MCX_CONN	J1U	MCX_VERT	5	Top	180	11500	3470	No	No
MCX_CONN	J1V	MCX_VERT	5	Top	180	11500	2470	No	No
MCX_CONN	J1W	MCX_VERT	5	Top	180	11500	1470	No	No
MCX_CONN	J1X	MCX_VERT	5	Top	180	11500	470	No	No
CON-SIP-4P	J2	SIP-4P-LOCKING	4	Top	0	355	3100	No	No
CON-SIP-1P	J3	SIP-1P	1	Top	0	6690	11540	No	No
CON-SIP-4P	J4	SIP-4P-LOCKING	4	Top	0	355	7100	No	No
CON-SIP-4P	J5	SIP-4P-LOCKING	4	Top	0	355	11100	No	No
TC2030-MCP-NL	J6	TC2030-MCP-NL	9	Top	270	5273	6504	No	No
1888174-6	J7	1888174-2	46	Top	180	5750	11700	No	No
CON-SIP-4P	J8	SIP-4P-LOCKING	4	Top	180	11645	9150	No	No
CON-SIP-4P	J9	SIP-4P-LOCKING	4	Top	180	11645	5150	No	No
CON-SIP-4P	J10	SIP-4P-LOCKING	4	Top	180	11645	1150	No	No
TC2030-MCP-NL	J11	TC2030-MCP-NL	9	Top	90	6727	5746	No	No
5566-4	J12	5566-4	4	Top	0	6600	11940	No	No
MICROSD_SOCKET	J13	MICROSD_SOCKET	13	Bottom	180	6050	11952	Yes	No
MICRO_USB_B	J14	MICRO_USB_SMT_JAE_DX4	9	Bottom	180	5309	12248	Yes	No
2147110001	J15	21471100001A	30	Top	90	6821	7300	No	No
JTAG_2MM	J16	0878321422	16	Top	180	11430	8060	No	No
20021121-00010C4LF	J17	2002112100010C4LF	10	Top	0	3550	11800	Yes	No
1909763-1	J18	1909763-1	3	Top	90	11500	12150	Yes	No
1909763-1	J19	1909763-1	3	Bottom	270	5910	9875	Yes	No
1909763-1	J20	1909763-1	3	Top	270	500	12150	Yes	No
1909763-1	J21	1909763-1	3	Bottom	270	5960	2320	Yes	No
HEADER02	J22	SIP-2P	2	Top	90	5250	11210	No	No
HEADER02-1	J23	SIP-2PA	2	Top	90	5250	11500	No	No
INDUCTOR	L1	0805	2	Top	270	5940	1570	Yes	No
INDUCTOR	L1A	0805	2	Top	270	1345	680	Yes	No
INDUCTOR	L1B	0805	2	Top	270	1345	1680	Yes	No
INDUCTOR	L1C	0805	2	Top	270	1345	2680	Yes	No
INDUCTOR	L1D	0805	2	Top	270	1345	3680	Yes	No
INDUCTOR	L1E	0805	2	Top	270	1345	4680	Yes	No
INDUCTOR	L1F	0805	2	Top	270	1345	5680	Yes	No
INDUCTOR	L1G	0805	2	Top	270	1345	6680	Yes	No
INDUCTOR	L1H	0805	2	Top	270	1345	7680	Yes	No
INDUCTOR	L1I	0805	2	Top	270	1345	8680	Yes	No
INDUCTOR	L1J	0805	2	Top	270	1345	9680	Yes	No
INDUCTOR	L1K	0805	2	Top	270	1345	10680	Yes	No
INDUCTOR	L1L	0805	2	Top	270	1345	11680	Yes	No
INDUCTOR	L1M	0805	2	Top	90	10655	11570	Yes	No
INDUCTOR	L1N	0805	2	Top	90	10655	10570	Yes	No
INDUCTOR	L1O	0805	2	Top	90	10655	9570	Yes	No
INDUCTOR	L1P	0805	2	Top	90	10655	8570	Yes	No
INDUCTOR	L1Q	0805	2	Top	90	10655	7570	Yes	No
INDUCTOR	L1R	0805	2	Top	90	10655	6570	Yes	No
INDUCTOR	L1S	0805	2	Top	90	10655	5570	Yes	No
INDUCTOR	L1T	0805	2	Top	90	10655	4570	Yes	No
INDUCTOR	L1U	0805	2	Top	90	10655	3570	Yes	No
INDUCTOR	L1V	0805	2	Top	90	10655	2570	Yes	No
INDUCTOR	L1W	0805	2	Top	90	10655	1570	Yes	No
INDUCTOR	L1X	0805	2	Top	90	10655	570	Yes	No
INDUCTOR	L2	0805	2	Top	270	5940	1380	Yes	No
INDUCTOR	L2A	0805	2	Top	270	1510	680	Yes	No
INDUCTOR	L2B	0805	2	Top	270	1510	1680	Yes	No
INDUCTOR	L2C	0805	2	Top	270	1510	2680	Yes	No
INDUCTOR	L2D	0805	2	Top	270	1510	3680	Yes	No
INDUCTOR	L2E	0805	2	Top	270	1510	4680	Yes	No
INDUCTOR	L2F	0805	2	Top	270	1510	5680	Yes	No
INDUCTOR	L2G	0805	2	Top	270	1510	6680	Yes	No
INDUCTOR	L2H	0805	2	Top	270	1510	7680	Yes	No
INDUCTOR	L2I	0805	2	Top	270	1510	8680	Yes	No
INDUCTOR	L2J	0805	2	Top	270	1510	9680	Yes	No
INDUCTOR	L2K	0805	2	Top	270	1510	10680	Yes	No
INDUCTOR	L2L	0805	2	Top	270	1510	11680	Yes	No
INDUCTOR	L2M	0805	2	Top	90	10490	11570	Yes	No
INDUCTOR	L2N	0805	2	Top	90	10490	10570	Yes	No
INDUCTOR	L2O	0805	2	Top	90	10490	9570	Yes	No
INDUCTOR	L2P	0805	2	Top	90	10490	8570	Yes	No
INDUCTOR	L2Q	0805	2	Top	90	10490	7570	Yes	No
INDUCTOR	L2R	0805	2	Top	90	10490	6570	Yes	No
INDUCTOR	L2S	0805	2	Top	90	10490	5570	Yes	No
INDUCTOR	L2T	0805	2	Top	90	10490	4570	Yes	No
INDUCTOR	L2U	0805	2	Top	90	10490	3570	Yes	No
INDUCTOR	L2V	0805	2	Top	90	10490	2570	Yes	No
INDUCTOR	L2W	0805	2	Top	90	10490	1570	Yes	No
INDUCTOR	L2X	0805	2	Top	90	10490	570	Yes	No
INDUCTOR	L3	0805	2	Top	270	6030	1570	Yes	No
INDUCTOR	L3A	0805	2	Bottom	0	1150	285	Yes	No
INDUCTOR	L3B	0805	2	Bottom	0	1150	1285	Yes	No
INDUCTOR	L3C	0805	2	Bottom	0	1150	2285	Yes	No
INDUCTOR	L3D	0805	2	Bottom	0	1150	3285	Yes	No
INDUCTOR	L3E	0805	2	Bottom	0	1150	4285	Yes	No
INDUCTOR	L3F	0805	2	Bottom	0	1150	5285	Yes	No
INDUCTOR	L3G	0805	2	Bottom	0	1150	6285	Yes	No
INDUCTOR	L3H	0805	2	Bottom	0	1150	7285	Yes	No
INDUCTOR	L3I	0805	2	Bottom	0	1150	8285	Yes	No
INDUCTOR	L3J	0805	2	Bottom	0	1150	9285	Yes	No
INDUCTOR	L3K	0805	2	Bottom	0	1150	10285	Yes	No
INDUCTOR	L3L	0805	2	Bottom	0	1150	11285	Yes	No
